miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-15b-3p	Plasma	-0.00395466475353833	4.30895507668458	-0.0103880825511082	0.991721423554466	0.991721423554466	-5.79571846653926	0.485232967267299	83	113
hsa-miR-576-3p	Plasma	-0.28275006592549	5.56002269736992	-0.787654641218162	0.43177815520334	0.657809672692337	-5.57619238751072	0.464228595799126	83	113
hsa-miR-6747-3p	Plasma	0.117889832911183	4.28993416388625	0.312782695578453	0.754753114907208	0.867488390298411	-5.75019871930001	0.485126346092334	83	113
hsa-miR-6852-3p	Plasma	-0.00884227078581978	3.72916989460982	-0.021666913692634	0.982734027973141	0.989271061418639	-5.76741180405571	0.502079112911824	83	113
hsa-miR-106a-5p	Plasma	-0.64502429208951	4.6741408399953	-2.16375835923984	0.031600581833843	0.19732620226261	-3.69026396960427	0.40889220599211	83	113
hsa-miR-1307-5p	Plasma	-0.271883854715583	4.33441941011101	-0.750053205635703	0.454053926708447	0.675870435166016	-5.53864854236466	0.475103955645591	83	113
hsa-miR-26b-3p	Plasma	-0.0199804559209615	4.26477161395965	-0.0503225863293442	0.959912687495053	0.979500591729341	-5.79206225867935	0.48086149909372	83	113
hsa-miR-1299	Plasma	-0.710175624546535	4.3991929887299	-1.7014078601241	0.090331962994167	0.305820253939223	-4.4802406504575	0.395031453246615	83	113
hsa-miR-651-5p	Plasma	-0.21036011651289	3.93098865260978	-0.530315962934756	0.596447692324756	0.757339226952092	-5.64749731766739	0.476490030920141	83	113
hsa-miR-199b-5p	Plasma	-0.230040874822248	3.81284704834244	-0.60563826352716	0.54540256934173	0.737670737784858	-5.60220381169672	0.465614671073675	83	113
hsa-miR-181d-5p	Plasma	0.361703348129224	5.56085582443736	1.12604817753684	0.261417724598078	0.517947211236639	-5.28270365242386	0.53587802537584	83	113
hsa-miR-30b-5p	Plasma	-0.41995810933003	3.95157581530943	-1.01607291465232	0.310752407915071	0.575843237524253	-5.30513070979302	0.444503678430536	83	113
hsa-miR-342-3p	Plasma	-0.318488075854493	4.42151439566198	-0.809253860392745	0.419276102053988	0.652431365118912	-5.49989877011279	0.45793794647617	83	113
hsa-miR-3605-3p	Plasma	0.355491446498264	5.31040729122144	1.02140414539522	0.308226696762046	0.575749432862348	-5.37238862964357	0.535984646550805	83	113
hsa-miR-2355-3p	Plasma	-0.263284995517525	3.35114764367512	-0.619328021400437	0.536365027572053	0.733463019631663	-5.57452270381063	0.481181362618616	83	113
hsa-miR-5010-5p	Plasma	-1.32804033886523	3.86897326474512	-3.25690538327563	0.00131139777339407	0.0372109118200568	-1.07744945244201	0.376052884102783	83	113
hsa-miR-92b-5p	Plasma	-0.43001228957671	5.39920232652845	-1.17786964367212	0.240168599357989	0.492922994310081	-5.21253697362084	0.430642925685041	83	113
hsa-miR-25-5p	Plasma	0.0311372057503203	5.17905890762794	0.0896604562699875	0.928641656598013	0.97374473094016	-5.8405885577879	0.518712016206419	83	113
hsa-miR-873-5p	Plasma	-0.530584481901085	3.34888920355581	-1.26873346977711	0.205926901963875	0.443084424130802	-5.02102369250091	0.446529480754878	83	113
hsa-miR-330-5p	Plasma	-0.398798682495423	3.4856737621416	-0.988300997130656	0.324131448885452	0.58627760077289	-5.31075999898908	0.44418381490564	83	113
hsa-miR-374a-3p	Plasma	-0.216084488123787	4.71174384228125	-0.569404448895787	0.569684280629086	0.750497597803699	-5.66672143890921	0.461243202900096	83	113
hsa-miR-130a-3p	Plasma	0.179657030229406	4.5944800811545	0.496784396591419	0.619855656597251	0.773116670591076	-5.69892164009134	0.51156839748374	83	113
hsa-miR-503-5p	Plasma	0.201344908297431	5.58462335114957	0.588016043541734	0.557147141156209	0.743955300249761	-5.70704014108202	0.517432562106834	83	113
hsa-miR-148a-5p	Plasma	-0.268543836743335	5.11664683566537	-0.736055223033179	0.462510410048475	0.686208255431397	-5.58745867419716	0.451114191278388	83	113
hsa-miR-6772-3p	Plasma	-0.610106276156223	3.31402828133289	-1.44724952613382	0.149303557106238	0.381728823384643	-4.80283192793611	0.454206205352383	83	113
hsa-miR-660-5p	Plasma	-0.235174689179861	5.01714891379952	-0.658048223931607	0.511220798163721	0.720789572566241	-5.63304553218369	0.469239791022497	83	113
hsa-miR-3173-5p	Plasma	-0.279052716911462	3.51325468223407	-0.633798429264239	0.526895336030297	0.729300251700472	-5.57334772844622	0.46550804989871	83	113
hsa-miR-15a-5p	Plasma	-0.358716299636165	3.95143663783563	-0.93178953566065	0.35250481488874	0.612653246043297	-5.38104079284177	0.452926751252799	83	113
hsa-miR-27b-5p	Plasma	-0.276870329879007	4.00999778696212	-0.69897226811209	0.485335181903255	0.699498960584374	-5.55541790397913	0.455272417102036	83	113
hsa-miR-6741-5p	Plasma	-0.432687361784044	4.48079462731402	-1.09601747772037	0.274314144108787	0.532216330877732	-5.25502264739557	0.476490030920141	83	113
hsa-miR-411-5p	Plasma	0.200846603757892	5.27097454209323	0.558746275388362	0.576924364831478	0.750497597803699	-5.7051282825868	0.50239897643672	83	113
hsa-miR-6741-3p	Plasma	-0.670795794182452	3.94394376932914	-1.57232485239895	0.11736588309791	0.343768457590006	-4.65572477317874	0.432775349184348	83	113
hsa-miR-504-5p	Plasma	-0.331810312301693	3.82569780359616	-0.770581322628219	0.44181270515791	0.668251002356862	-5.49994255071113	0.453459857127626	83	113
hsa-miR-369-3p	Plasma	-0.227859289736121	2.8745572920936	-0.528555825146784	0.597666292507633	0.757339226952092	-5.60113644778316	0.488751466041156	83	113
hsa-miR-431-5p	Plasma	-0.108957923257396	3.11167426207895	-0.262814158666004	0.792948953597742	0.880192725998471	-5.7062420055112	0.482354195543235	83	113
