sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-18_fastq	-6.62464494883301	-9.50632522642888	-2.45960577641373	-1.80816151854228	-2.47525003941298	0.157465329475101	0.245506703569308	3.06748980339317	-0.481559454653505	0.356774805893574
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-19_fastq	-7.75493386194584	-7.66621784040754	-1.9014050073698	0.148008488304329	-1.51830121154867	-0.0028080254409617	1.48930537440763	4.40546106503882	-0.611355049708524	0.203677653328838
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-1_fastq	-7.33870361452555	-8.37875249601632	-1.93641255739567	-2.43514554711819	-1.64818691706756	-1.40204899046167	1.07811984093184	0.877503879844125	-0.262066446519741	0.778808539815068
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-20_fastq	-5.43103580444469	-9.38452011541849	-2.75528200920362	-2.4851746752366	-1.8949903356339	-0.25197220537783	1.17696297438341	2.74651913418552	-0.511590401808173	-0.0230965817319095
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-21_fastq	-7.74916791775474	-8.92828311693358	-1.83010970431116	-1.87784089456416	-0.831760423982263	-1.47143727624967	0.217553418679519	0.723132722010866	-0.278921576142445	0.808312411655507
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-22_fastq	-6.54485888209469	-10.080921107628	-2.32879975809697	-1.87915556712211	-2.16564185762488	-0.61551140955811	0.817661654175529	1.51647338747987	0.677078911731289	-0.489645407477119
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-23_fastq	-8.16997322667874	-8.7747843323095	-2.29746056868648	-0.758401619466265	-2.3420148868256	-0.054580081804305	1.82506404500313	3.95193980508374	0.379570706016648	0.566774014620685
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-24_fastq	-6.78228145671606	-7.5923215008264	-2.69527778669488	-1.54077358399572	-2.23935026043968	-0.257306246264719	1.33045284187066	0.176583654470725	-0.434631746282033	0.647618684274643
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-2_fastq	-5.61384730627702	-9.37481984684968	-2.1847130481869	-3.26092696025458	-1.65058837590414	0.114402946405221	1.04573329584257	1.21867386747942	-0.074941502002601	-0.706767794522749
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-3_fastq	-7.98366275559017	-9.13818135009562	-0.868849840198814	-2.87393741944512	-2.26418042225619	0.036394799079092	0.35692556027417	4.74464277909128	-0.223671523031481	-0.0234339215866461
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-4_fastq	-7.76988856715191	-8.879284403464	-2.16512405967519	-1.11528459977619	-0.916339999580594	-0.926877743017838	0.400462868191186	1.9176189019825	-0.383050472555788	1.62988038909748
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-5_fastq	-8.97851210033516	-8.27668869449083	-2.33323145804299	-0.5444796140051	-1.7499636883448	-1.11211535343843	1.44401708954552	1.7160841190396	-0.193864974330941	1.71612475514704
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-6_fastq	-4.04097227420514	-11.7061204496842	-3.34489173385253	-1.50111072247805	-1.94066484543791	1.85419344121829	0.746686579898355	2.42858094899752	0.120057440293597	-0.969280581509714
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-7_fastq	-4.15281397384408	-12.0009551118609	-3.03086908685839	-0.942496551376339	-0.766970182694855	2.30515727088484	1.06156999949272	2.56741489363207	-0.182436619647741	-1.15821174193026
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-8_fastq	-6.97003048988262	-8.82410137180345	-2.36713609755799	-2.31733213982664	-2.23346341403359	-0.28676808677332	-0.00266149526339471	0.983248514101057	-1.08478710742456	0.270191142548752
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_53-9_fastq	-8.17462929617588	-9.22612939431321	-2.05886161238143	-1.59304818241829	-1.7869505459711	-1.09145027816802	0.488643413279694	2.25283770243697	0.0309352029180545	0.844006712357472
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_54-10_fastq	-6.58060962979493	-9.23477917357682	-2.93147458919173	-2.35278127320031	-2.53872548918095	-0.403962896877674	0.487022909830564	3.32578268336763	-0.309729074000198	1.47283116675654
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_54-11_fastq	-5.50581514097815	-9.96062105680938	-3.55160659252941	0.82671792006106	-2.09330302196146	2.25913551417989	1.17907930207345	1.93390635172774	1.15284366830659	-0.236383129062581
