miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-199a-3p|hsa-miR-199b-3p	Plasma	-1.05461685423778	11.4039326219266	-11.2421975236751	3.89653113994604e-25	6.92822244151382e-24	46.2331137160997	0.138358410493827	216	96
hsa-miR-15a-5p	Plasma	1.02533408562598	12.0320300794126	9.79778576500224	4.03476918421056e-20	5.07128747463707e-19	34.817764772057	0.814766589506173	216	96
hsa-let-7b-5p	Plasma	1.14638449228775	13.2149704740028	12.4633851098332	1.31041927520526e-29	3.98039854843597e-28	56.3941077011943	0.884114583333333	216	96
hsa-miR-126-3p	Plasma	-0.281970489840017	13.7636069792761	-3.48533287827664	0.000556115116239494	0.00119589356855042	-1.63709297992351	0.391300154320988	216	96
hsa-miR-192-5p	Plasma	0.683388562264405	11.0330494615586	7.48660300994101	6.16125538787866e-13	3.40269331648753e-12	18.5765256676573	0.763406635802469	216	96
hsa-miR-29a-3p	Plasma	-0.19490229660429	13.0801321519888	-3.13494916030236	0.00186905035796639	0.00371263681459809	-2.69437194762757	0.350646219135802	216	96
hsa-miR-27b-3p	Plasma	-0.260959375499973	11.2827390745943	-2.90144804832145	0.00395722864518183	0.00741902923296278	-3.21339296226564	0.377459490740741	216	96
hsa-miR-194-5p	Plasma	0.608341800683083	10.3799465133224	4.49459915171527	9.578959775901e-06	2.69616280951036e-05	2.53405949228947	0.676359953703704	216	96
hsa-miR-126-5p	Plasma	-0.134767683601939	12.6144845143864	-1.32311947570495	0.186687411747644	0.246549136166725	-6.6153454867266	0.424189814814815	216	96
hsa-miR-221-3p	Plasma	-0.446730182090503	12.6365767774063	-4.86619377720066	1.74619001046869e-06	5.46340136322607e-06	3.93981293937706	0.308256172839506	216	96
hsa-let-7i-5p	Plasma	0.918740131615452	13.1875753157735	9.62177502977415	1.55784751802702e-19	1.67010417741426e-18	33.4049461969048	0.839023919753086	216	96
hsa-miR-145-5p	Plasma	-0.0535056106350976	8.36031201719559	-0.292566205197996	0.770032738656632	0.817108975954417	-7.06607593434402	0.454716435185185	216	96
hsa-miR-191-5p	Plasma	-1.29549444517042	11.5598974645756	-12.9156058372277	2.61577758150901e-31	9.08048503295272e-30	60.311922509403	0.133198302469136	216	96
hsa-miR-17-5p	Plasma	0.568509236250919	11.6765865882944	4.81603447865283	2.21115685138506e-06	6.77282917924247e-06	3.83267897385541	0.688802083333333	216	96
hsa-miR-424-5p	Plasma	-0.41453430962513	9.18795003717937	-3.57266562885494	0.000404542360870894	0.000882968206811023	-0.939545749331207	0.335117669753086	216	96
hsa-miR-146a-5p	Plasma	-0.928649844763674	11.3277359931648	-10.3810475251399	4.18541734629902e-22	5.98268479500389e-21	39.3308747065295	0.130353009259259	216	96
hsa-miR-32-5p	Plasma	0.88761053951684	10.3302807104318	8.40374993321335	1.20801768237547e-15	8.5499503927351e-15	24.7497124239805	0.754822530864197	216	96
hsa-miR-130a-3p	Plasma	-0.42908349338574	9.38221503897815	-4.19231122780415	3.52785281020367e-05	8.99232412111354e-05	1.34281584972628	0.35132137345679	216	96
hsa-miR-140-3p	Plasma	0.565074442433639	12.4499592013615	6.02399494101841	4.43187100017168e-09	1.76642370984578e-08	9.78088118818911	0.76244212962963	216	96
hsa-let-7a-5p	Plasma	0.192315362963906	12.7276627116027	1.95446379276407	0.0514681570787605	0.0768858330131483	-5.58697162838564	0.628279320987654	216	96
hsa-miR-20a-5p	Plasma	0.85535644515695	12.4734414975947	7.80799002136452	7.31789913497438e-14	4.48298190705574e-13	20.5728365862081	0.792197145061728	216	96
hsa-miR-100-5p	Plasma	0.363114905645258	9.56598815894612	2.75880782751795	0.00611613671018053	0.0111745956434125	-3.43925056873882	0.618537808641975	216	96
hsa-miR-186-5p	Plasma	0.174846228110828	10.8626007816213	2.5928398884912	0.00993102142936023	0.0173198914402	-3.98848085808903	0.612606095679012	216	96
hsa-miR-148a-3p	Plasma	0.632530813201654	12.4338965694597	6.29782716917174	9.35949653910869e-10	3.9669028936106e-09	11.2999462085507	0.696662808641975	216	96
hsa-miR-660-5p	Plasma	0.512220669619029	9.50536346991292	3.64022210367733	0.00031489001205824	0.000704155885860298	-0.705098274770927	0.612654320987654	216	96
hsa-miR-142-5p	Plasma	-0.803457893057154	12.4172261014055	-9.51558967792878	3.49659972941447e-19	3.49180986677143e-18	32.612840988456	0.200810185185185	216	96
hsa-miR-99a-5p	Plasma	0.116047551967636	10.7922379293789	1.14453235108677	0.253210409129202	0.320469424054146	-6.65814327812608	0.541763117283951	216	96
hsa-miR-222-3p	Plasma	-0.669133837792228	10.1335948087046	-6.95015708799357	1.87914961595188e-11	9.13266713352616e-11	15.2559285279336	0.242959104938272	216	96
hsa-miR-10b-5p	Plasma	0.173546403999533	11.3290773289948	1.78810634781197	0.0746518776746154	0.108193277981699	-5.76696212686034	0.534529320987654	216	96
hsa-miR-19a-3p	Plasma	0.886223355950129	12.3788968866982	6.9736705990569	1.62380035456809e-11	7.94463394953114e-11	15.2779436415406	0.74122299382716	216	96
hsa-miR-223-3p	Plasma	-2.4512421369735	12.9494223743799	-20.8997953814002	6.56288527334501e-63	2.39217168213426e-60	132.603499212293	0.0485146604938272	216	96
hsa-miR-335-5p	Plasma	-0.476479595232222	7.21327369184426	-2.9321478629679	0.00359509222175831	0.00680733046665404	-2.80142787363514	0.304735725308642	216	96
hsa-miR-143-3p	Plasma	-0.639772006309346	11.4606400492137	-7.07903937862394	8.40291178505734e-12	4.19570047349781e-11	15.9485933551274	0.251929012345679	216	96
hsa-miR-363-3p	Plasma	1.43409054256628	10.2060648868216	9.50975104806751	3.65501850427536e-19	3.60068714813073e-18	32.7480107357051	0.866753472222222	216	96
hsa-miR-26b-5p	Plasma	-0.535824471368469	11.3998248266883	-5.78309915000744	1.66646342885987e-08	6.26212288473631e-08	8.54663344942072	0.307050540123457	216	96
hsa-miR-215-5p	Plasma	0.160723140726494	7.34011359377337	0.881213794364702	0.378826476908483	0.449830187334306	-6.63417520091296	0.519675925925926	216	96
hsa-miR-26a-5p	Plasma	-0.906363508243574	12.3674095778591	-12.0442451559969	4.71265977924843e-28	1.04106938759761e-26	52.8442093802209	0.146846064814815	216	96
hsa-miR-30c-5p	Plasma	-0.341877537061798	10.7775828061923	-2.99873263215208	0.00291145796252419	0.00562984842090222	-2.89056204724481	0.385898919753086	216	96
hsa-miR-125b-5p	Plasma	0.336384399483768	10.5311390355777	3.24296991392072	0.00130052090150457	0.00264089063286026	-2.10924451609522	0.633005401234568	216	96
hsa-let-7f-5p	Plasma	-0.142498586929906	12.2969249755867	-1.54276994996976	0.123819572087147	0.172589805069847	-6.27000762381297	0.49315200617284	216	96
hsa-miR-23b-3p	Plasma	-0.771211466415271	9.45639746141932	-8.03896290227039	1.52576156498601e-14	9.84318744136995e-14	22.2725986298142	0.208574459876543	216	96
hsa-miR-103a-3p	Plasma	0.209687060440686	12.3765462176189	2.34939544676051	0.0193772632314155	0.0320318024845847	-4.71273742470686	0.64110725308642	216	96
hsa-miR-425-5p	Plasma	0.392422111107774	10.7747608630453	3.54898395803937	0.00044127904912219	0.0009602759009256	-1.1240952426478	0.647135416666667	216	96
hsa-miR-497-5p	Plasma	0.155400847128864	8.46282480660413	0.893797679038497	0.372064265441546	0.443194198540665	-6.71095143585062	0.524691358024691	216	96
hsa-miR-29c-3p	Plasma	0.467410168054168	11.5027357447979	6.61498095956727	1.44976783599873e-10	6.64704875750361e-10	13.1901195481926	0.740837191358025	216	96
hsa-miR-132-3p	Plasma	-0.088236460120047	6.19670330565775	-0.467761528186556	0.640255707067409	0.702931341042381	-6.83241882064967	0.466724537037037	216	96
hsa-miR-320b	Plasma	0.247906768512046	7.20705716700127	1.58020024622441	0.114993610543421	0.161212196319526	-5.7693409737174	0.614535108024691	216	96
hsa-miR-16-2-3p	Plasma	1.74853002163662	10.5579847395753	15.453212177595	3.75189141366837e-41	4.55854806760706e-39	82.8030547317584	0.939718364197531	216	96
hsa-miR-92b-3p	Plasma	0.885786773621054	7.9820328653341	9.59802825000737	1.86739011926465e-19	1.94475342420561e-18	33.4773302978602	0.813850308641975	216	96
hsa-miR-151a-3p	Plasma	-0.31778225215045	10.4896688402089	-4.21683509858927	3.18250167424849e-05	8.19803434815247e-05	1.35419283460913	0.301359953703704	216	96
hsa-miR-141-3p	Plasma	0.0876729900914817	7.55547417476801	0.472752225455978	0.63669419498679	0.70007551756466	-6.92661936733613	0.494984567901235	216	96
hsa-miR-193a-5p	Plasma	-0.504288328155097	7.51911085733765	-4.00413465597366	7.65161346682954e-05	0.000186556060779891	0.743403449581021	0.290268132716049	216	96
hsa-miR-320c	Plasma	0.283338762773616	6.70965677797146	1.6102133052686	0.108282048580913	0.152979870960243	-5.68481413313266	0.5859375	216	96
hsa-miR-423-3p	Plasma	-0.864634002556844	10.1174449919993	-9.65591979316164	1.19994858341425e-19	1.32539775349846e-18	33.8084456602045	0.141059027777778	216	96
hsa-let-7d-3p	Plasma	0.0995497102957818	9.79946604573614	0.964192385966243	0.335636794316006	0.405769855814873	-6.7577917489483	0.541714891975309	216	96
hsa-miR-15b-5p	Plasma	0.791738370938154	10.3958643091839	7.75930198380951	1.01446707752759e-13	6.06185655342303e-13	20.3934450369273	0.794560185185185	216	96
hsa-miR-3615	Plasma	0.474083940383218	9.09898277957084	4.18398494370574	3.65302743385532e-05	9.27894424836422e-05	1.35722117964313	0.670669367283951	216	96
hsa-miR-374a-5p	Plasma	-0.448557927657309	10.201805466792	-4.13028668391497	4.56796921423924e-05	0.000114829295075186	1.03169400288331	0.363618827160494	216	96
hsa-miR-107	Plasma	1.65176822308911	11.4352867873193	16.1870695868726	4.59782997167025e-44	8.37954512336902e-42	89.4609873361355	0.941695601851852	216	96
hsa-miR-378a-3p	Plasma	0.235429108008918	9.84147386211868	2.74986644939884	0.00628172531222058	0.011448444381522	-3.4919235027923	0.614149305555556	216	96
hsa-miR-382-5p	Plasma	-1.07707072986408	4.84657764546427	-6.18180201254824	1.82033665916352e-09	7.5830024258869e-09	11.0829590360711	0.279031635802469	216	96
hsa-miR-29b-3p	Plasma	0.705833154020757	9.54582394296418	5.10076734571379	5.64167502473397e-07	1.87798223426076e-06	5.31648207489287	0.665653935185185	216	96
hsa-miR-210-3p	Plasma	1.16389458996007	8.14134973943341	12.528680785118	7.46931564846201e-30	2.47505959442218e-28	57.0569461336177	0.900173611111111	216	96
hsa-miR-148b-3p	Plasma	0.24131899436205	10.5674295725759	2.18788159964086	0.0293605800080525	0.0462286454122468	-4.91154884131072	0.576388888888889	216	96
hsa-miR-188-5p	Plasma	0.461722450031162	4.73114476815821	2.46350470630702	0.0142547443763129	0.0241667643030979	-3.8534806101148	0.605372299382716	216	96
hsa-miR-200c-3p	Plasma	-0.386132481338739	5.93712430305927	-2.30350008121502	0.0218553606461493	0.0358035009236918	-4.3151742032175	0.384645061728395	216	96
hsa-miR-340-5p	Plasma	-0.517254998076916	8.70952023318763	-5.94609241573507	6.83217996444698e-09	2.66345411448227e-08	9.61136141748039	0.268277391975309	216	96
hsa-miR-20b-5p	Plasma	1.5007625689739	9.29132523096792	11.4033546933786	1.02631690764676e-25	1.9184231427551e-24	47.655886016798	0.876687885802469	216	96
hsa-miR-106b-3p	Plasma	1.479096510296	10.2092270493235	12.3203066373457	4.47447473555347e-29	1.16496145793517e-27	55.2860269958736	0.918643904320988	216	96
hsa-miR-181b-5p	Plasma	-0.262914075630953	8.06674390786406	-1.81542227779413	0.0703425122088996	0.10236692743837	-5.45366206250527	0.383873456790123	216	96
hsa-miR-142-3p	Plasma	-0.938147103300288	11.5001333448342	-8.44827231934138	8.82116708353563e-16	6.3669611919777e-15	24.944022195981	0.229890046296296	216	96
hsa-miR-500a-3p	Plasma	0.483251372941594	7.15417094891556	4.28395561559209	2.39459364046366e-05	6.37101738648907e-05	1.89173539179215	0.679735725308642	216	96
hsa-miR-185-5p	Plasma	1.22131206909541	10.7221244932877	8.5612542912643	3.95365612059854e-16	3.03391085464877e-15	25.8353688838032	0.805025077160494	216	96
hsa-miR-501-3p	Plasma	0.517301204738686	7.73936279366962	4.64858807658562	4.79411372956114e-06	1.39796356354003e-05	3.38384402724264	0.694444444444444	216	96
hsa-miR-484	Plasma	0.99247527945592	11.5932228703287	9.65766795479914	1.18400278213921e-19	1.32539775349846e-18	33.7792348206278	0.833815586419753	216	96
hsa-miR-150-5p	Plasma	0.69482295922115	11.083276928655	6.47113579037424	3.40636221367265e-10	1.48761703151663e-09	12.3923340644415	0.705536265432099	216	96
hsa-let-7i-3p	Plasma	0.752925924412865	7.98575697118034	5.9813392933005	5.62007173507431e-09	2.2027055348759e-08	9.87267858200842	0.744936342592593	216	96
hsa-miR-150-3p	Plasma	0.540434182291088	5.0830097126102	2.87882467448248	0.00424505892478929	0.00789451009227395	-2.79217533049501	0.61742862654321	216	96
hsa-miR-99b-5p	Plasma	-0.263578486496171	9.13423254027192	-3.02688985122	0.0026600045288622	0.00517104880410812	-2.66991516329167	0.357349537037037	216	96
hsa-miR-502-3p	Plasma	0.638600034394899	7.49863587638692	6.09281054553276	3.01300601491255e-09	1.23397830610744e-08	10.5023374940166	0.751398533950617	216	96
hsa-miR-570-3p	Plasma	0.642736362800665	2.34453936383419	3.46329258400099	0.000602010389177306	0.00128323267166742	-0.90474636603722	0.63233024691358	216	96
hsa-miR-320d	Plasma	-0.0862535462011949	4.53519738568657	-0.42379524813887	0.671983926460351	0.734447199984402	-6.74714417622325	0.501060956790123	216	96
hsa-let-7g-5p	Plasma	0.466849931433489	12.2384073228289	4.7063096159954	3.68070674393347e-06	1.08194968400302e-05	3.29170787185145	0.73046875	216	96
hsa-miR-200a-3p	Plasma	0.154015810537884	6.50179007669833	0.802296023884699	0.422943829270227	0.493321682460793	-6.63602019073346	0.496768904320988	216	96
hsa-miR-33b-5p	Plasma	0.995445663080326	4.12751889772614	3.58472673704336	0.000386954566413121	0.000849668309985439	-0.549077124575386	0.612220293209877	216	96
hsa-miR-374b-5p	Plasma	-0.643298013107284	8.51169748418116	-4.75335367740413	2.96173072857623e-06	8.84877746365602e-06	3.76495840701822	0.314380787037037	216	96
hsa-miR-199a-5p	Plasma	-1.63777728679856	9.63704975434753	-14.2167717004844	2.65798576825571e-36	1.61472635421535e-34	71.7469878778609	0.111062885802469	216	96
hsa-miR-33a-5p	Plasma	-0.809212204700456	7.37334908848419	-5.8743468823028	1.01396973996769e-08	3.84991635643983e-08	9.30241958162712	0.249421296296296	216	96
hsa-miR-130b-3p	Plasma	-0.338594694620319	6.83055333529851	-2.47756396504674	0.0137150491637749	0.0233604458887661	-3.96739928777325	0.37890625	216	96
hsa-miR-342-3p	Plasma	0.0978280208848544	8.9444257112368	0.845939101178185	0.398183449005712	0.468252242955885	-6.79322517863081	0.575086805555556	216	96
hsa-miR-361-5p	Plasma	-0.680274785626156	9.00308245165499	-9.64318797257795	1.32269193106615e-19	1.43916778768242e-18	33.7637976908378	0.103298611111111	216	96
hsa-miR-423-5p	Plasma	0.457454806196832	9.50912236848424	3.793956780285	0.000175552444984399	0.000408874544388584	-0.156518900610318	0.63744212962963	216	96
hsa-miR-10a-5p	Plasma	-0.106996414308711	10.2089716817584	-1.15788704025629	0.247725281833739	0.31461973947177	-6.59716142385978	0.448543595679012	216	96
hsa-miR-425-3p	Plasma	-0.508988428972747	7.38730391669972	-4.29495450274782	2.28474348974669e-05	6.12344854421079e-05	1.89820345060415	0.300106095679012	216	96
hsa-miR-505-3p	Plasma	0.0339060863709129	6.76949065661487	0.265101378046009	0.791092495072271	0.833390793219199	-6.9430002720968	0.480565200617284	216	96
hsa-miR-125a-5p	Plasma	-0.0638191559309985	10.2130045279451	-0.853146362037726	0.394180552127729	0.464979971684651	-6.90048926830045	0.473331404320988	216	96
